Address,Area,Price,Lat,Lon
1869 MUSKOKA ROAD 118|Unit E206 Bracebridge,Bracebridge,24900,45.054165000000005,-79.425797
56 WILSHIER Boulevard Bracebridge,Bracebridge,338000,45.058964,-79.302368
345 Pearce St North Bay,North Bay,409900,46.340317,-79.432381
143 Greenwood Ave North Bay,North Bay,189900,46.326214,-79.467773
603 King St Brockville,Brockville,324500,44.575210999999996,-75.706482
122 HAVELOCK STREET Brockville,Brockville,119900,44.592743,-75.700424
747 COBBLER&#39;S CRT Pickering,Pickering,630000,43.825119,-79.11515
PART LOT 1 HOLLAND SYDENHAM TOWNLINE Municipality Of Meaford,Meaford,69000,44.605946,-80.593689
211 - 740 AUGUSTA Drive Kingston,Cataraqui North,315000,44.264839,-76.552025
303 - 740 AUGUSTA Drive Kingston,Cataraqui North,330300,44.264839,-76.552025
1201 ATKINSON ST Kingston,Cataraqui North,505000,44.2672,-76.549965
301 - 740 AUGUSTA Drive Kingston,Cataraqui North,301200,44.264839,-76.552025
311 - 740 AUGUSTA Drive Kingston,Cataraqui North,330600,44.264839,-76.552025
111 PRINCESS ST Kingston,Kingston,1500000,44.231804,-76.48291
314 - 740 AUGUSTA Drive Kingston,Cataraqui North,335400,44.264839,-76.552025
928 HUDSON Drive Kingston,Bayridge East,244900,44.241955,-76.584457
109 - 740 AUGUSTA Drive Kingston,Cataraqui North,306800,44.264839,-76.552025
103 - 740 AUGUSTA Drive Kingston,Cataraqui North,307100,44.264839,-76.552025
104 - 740 AUGUSTA Drive Kingston,Cataraqui North,325500,44.264839,-76.552025
206 - 740 AUGUSTA Drive Kingston,Cataraqui North,342600,44.264839,-76.552025
201 - 740 AUGUSTA Drive Kingston,Cataraqui North,294400,44.264839,-76.552025
152 FOREST Avenue St. Thomas,Saint Thomas,209900,42.773525,-81.178558
204 - 740 AUGUSTA Drive Kingston,Cataraqui North,330400,44.264839,-76.552025
105 - 740 AUGUSTA Drive Kingston,Cataraqui North,298400,44.264839,-76.552025
268 EDWARD ST Wingham,Wingham,109000,43.887440000000005,-81.31354499999999
3976 ALEXANDRA Road Crystal Beach,Fort Erie,184900,42.869801,-79.062775
#39 - 1532 Lancaster Dr Oakville,Oakville,498800,43.481426,-79.692711
334 Sixteen Mile Dr Oakville,Oakville,669900,43.472916,-79.741692
194 Sewell Dr Oakville,Castle Green,750000,43.463192,-79.693657
#808 - 2511 Lakeshore Rd Oakville,Bronte,700000,43.393021000000005,-79.71386700000001
#617 - 2480 Prince Michael Dr Oakville,Oakville,344000,43.497147,-79.707939
#16 - 2435 Greenwich Dr Oakville,West Oak Trails,634900,43.435322,-79.771973
#529 - 1300 Marlborough Crt Oakville,Oakville,298900,43.470203000000005,-79.692184
2202 Bridge Rd Oakville,West Oakville,810000,43.409805,-79.718666
2500 Bridge Road Oakville,West Oakville,899000,43.398567,-79.72081
#606 - 2470 PRINCE MICHAEL DR Oakville,Oakville,343000,43.496674,-79.707314
48 Rebecca Street Oakville,Kerr Village,1275000,43.441646999999996,-79.674995
2480 PRINCE MICHAEL Drive Oakville,Oakville,329999,43.497147,-79.707939
2266 MARGOT Street Oakville,Oakville,689900,43.469303000000004,-79.722794
1286 HILTON Lane Oakville,Glen Abbey,1788975,43.428883,-79.733627
3223 Shoreline Drive Oakville,Bronte,1899000,43.383598,-79.715347
163 Dunn Street Oakville,Oakville,1450000,43.448353000000004,-79.669235
2309 BARONWOOD DR Oakville,West Oak Trails,899977,43.43121,-79.767166
2109 Arbourview Drive Oakville,West Oak Trails,1288000,43.435963,-79.74942
181 BURLOAK Drive Oakville,Bronte,2150000,43.375209999999996,-79.729027
181 BURLOAK Drive Oakville,Bronte,2150000,43.375209999999996,-79.729027
284 Vellwood Common Oakville,Bronte,799000,43.384636,-79.732475
148 MANSFIELD DR Oakville,Oakville,769000,43.459515,-79.712517
18 2369 ONTARIO Street Oakville,Bronte,1250000,43.395058,-79.70671800000001
286 BRONTE RD Oakville,Bronte,1319000,43.396515,-79.720528
2450 POST RD Oakville,Uptown Core,417000,43.480495,-79.72605899999999
2191 MUNN&#39;S AVE Oakville,Oakville,649900,43.466366,-79.722542
2005 Granby Drive Oakville,Oakville,2600,43.48127,-79.697113
2511 Lakeshore Road Oakville,Bronte,700000,43.393021000000005,-79.71386700000001
1183 Riverbank Way Oakville,West Oak Trails,2398000,43.459404,-79.743477
3065 EBERLY WOODS DR Oakville,Oakville,747900,43.476459999999996,-79.73620600000001
2489 Lyndhurst Drive Oakville,Oakville,1529000,43.502953000000005,-79.702049
1232 ROSETHORNE RD Oakville,Glen Abbey,1168800,43.436989000000004,-79.72161899999999
237 Weldon Avenue Oakville,West Oakville,2200,43.429749,-79.693771
1360 Acton Crescent Oakville,Oakville,2000,43.473602,-79.661591
2454 NEW WOOD Drive Oakville,Oakville,578900,43.471157,-79.73410799999999
248 RYERSON RD Oakville,Castle Green,829000,43.463898,-79.691299
#513 - 2480 PRINCE MICHAEL DR Oakville,Oakville,329999,43.497147,-79.707939
2376 POSTMASTER DR Oakville,West Oak Trails,729900,43.440163,-79.76106999999999
2376 Postmaster Drive Oakville,West Oak Trails,729900,43.440163,-79.76106999999999
1279 WARWICK Avenue Oakville,West Oakville,988500,43.423984999999995,-79.707863
1570 PRINCE JOHN CIRC Oakville,Clearview,1298500,43.504539,-79.659492
#207 A - 3500 LAKESHORE RD W Oakville,Bronte,649000,43.374054,-79.72129100000001
110 1440 Bishops Gate Oakville,Glen Abbey,399900,43.439243,-79.737206
515 Cardiff Drive Oakville,Oakville,3500,43.485123,-79.65213
2435 Greenwich Drive Oakville,West Oak Trails,634900,43.435322,-79.771973
196 Romain Crescent Oakville,Castle Green,3600,43.463776,-79.694489
1532 Lancaster Drive Oakville,Oakville,498800,43.481426,-79.692711
47 Glenashton Drive Oakville,Uptown Core,459900,43.477207,-79.722656
#621 C - 3500 LAKESHORE RD W Oakville,Bronte,1448000,43.374054,-79.72129100000001
621 3500 Lakeshore Road W Oakville,Bronte,1448000,43.374054,-79.72129100000001
240 Richardson Drive Port Dover,Port Dover,157000,42.789509,-80.216103
58 Mergl Drive Port Dover,Port Dover,329900,42.787628000000005,-80.219139
#Lot 24 - 231 ST MARIA ST Saint Marys,Saint Marys,339900,43.252319,-81.145714
224 KIRKWOOD Drive Dundas,Dundas,1780000,43.253281,-79.990189
1559 MINERAL SPRINGS RD Hamilton,Dundas,2500000,43.235294,-80.036179
528 BROCK Road Flamborough,Dundas,899900,43.294815,-80.006119
528 BROCK Road Flamborough,Dundas,899900,43.294815,-80.006119
1205 Rowbotham Lane Wilberforce,Tory Hill,389900,45.017551,-78.263603
Hadlington Rd Wilberforce,Tory Hill,30900,44.966827,-78.239677
153 PARADISE LANE Douglas,Douglas,289900,45.500454,-76.980682
144 Rosethorn Ave Toronto,Earlscourt,549900,43.680240999999995,-79.463577
26 Eastern Ave New Tecumseth,Tottenham,325900,44.027939,-79.804482
6 BENNETT Street Bruce Mines,Bruce Mines,19900,46.301392,-83.79742399999999
61 TAYLOR Street Bruce Mines,Bruce Mines,259900,46.296864,-83.77755
6 BENNETT Street Bruce Mines,Bruce Mines,19900,46.301392,-83.79742399999999
261 MCBAIN Road Bruce Mines,Bruce Mines,129900,46.374503999999995,-83.650642
LOT 60 COPPER BAY RD Bruce Mines,Bruce Mines,17900,46.292645,-83.804192
626 Ball Rd Uxbridge,Uxbridge,1299900,44.124569,-79.147713
#3 - 177 Toronto St Uxbridge,Uxbridge,459000,44.097813,-79.12647199999999
#4 - 177 Toronto St Uxbridge,Uxbridge,459000,44.097813,-79.12647199999999
#7 - 177 Toronto St Uxbridge,Uxbridge,459000,44.097813,-79.12647199999999
#5 - 177 Toronto St Uxbridge,Uxbridge,459000,44.097813,-79.12647199999999
8998 Regional Rd 23 Rd Uxbridge,,789900,43.977314,-79.192047
1041 Highway 47 Scugog,Uxbridge,839000,44.11441,-79.09874
6100 Main St Uxbridge,Stouffville,2100000,43.970112,-79.252464
23 Brock St Uxbridge,Uxbridge,2390000,44.109390000000005,-79.121735
6 PINE ST Uxbridge,Uxbridge,775000,44.10957,-79.128242
#204 - 22 JAMES HILL CRT Uxbridge,Uxbridge,379000,44.101315,-79.126335
27 PINE ST Uxbridge,Uxbridge,799900,44.111290000000004,-79.128563
25 JONATHAN ST Uxbridge,Uxbridge,599000,44.111336,-79.13020300000001
636 ZEPHYR RD Uxbridge,Uxbridge,1399000,44.222679,-79.185753
58 LAKEBREEZE Court Wellington,Prince Edward,339900,43.954525,-77.349358
59 Jeffrey Dr Guelph,Guelph,499990,43.572536,-80.233315
59 Jeffrey Drive Guelph,Guelph,499990,43.572536,-80.233315
61 Simmonds Drive Guelph,Waverley,1850,43.578742999999996,-80.268059
387 Elizabeth St Midland,Midland,294500,44.750355,-79.879509
425 Irwin St Midland,Midland,324900,44.749984999999995,-79.870888
338 Russell St Midland,Midland,174900,44.750458,-79.87844799999999
1036 Glen Mhor Cres Midland,Midland,274777,44.743305,-79.909943
365 Robert St Midland,Midland,274777,44.744834999999995,-79.873558
1158 Oakmount Crt Midland,Midland,189777,44.760128,-79.903786
234 Sixth St Midland,Midland,274777,44.747425,-79.894531
100 Fifth St Midland,Midland,239000,44.751995,-79.896751
249 Manly St Midland,Midland,299000,44.752712,-79.88163
415 PHEASANT Lane Midland,Midland,499900,44.776188,-79.875923
138 Chatfield Dr Vaughan,Woodbridge,1499999,43.848511,-79.56710799999999
412 Sonoma Blvd Vaughan,Woodbridge,948800,43.818432,-79.621689
663 Via Campanile Vaughan,Woodbridge,949000,43.840599,-79.575867
24 Amparo Dr Vaughan,Woodbridge,750000,43.828362,-79.564598
74 Martina Cres Vaughan,Woodbridge,929900,43.840336,-79.567223
132 Belview Ave Vaughan,Woodbridge,928800,43.804859,-79.559784
128 Coalbrook Crt Vaughan,Woodbridge,998800,43.795338,-79.554497
180 Lio Ave Vaughan,Woodbridge,1169000,43.818447,-79.623642
#231 - 8201 Islington Ave Vaughan,Woodbridge,350000,43.793182,-79.58416
56 Wallace St Vaughan,Woodbridge,899900,43.783108,-79.593796
245 Poetry Dr Vaughan,Woodbridge,1498800,43.850571,-79.57596600000001
138 Chatfield Dr Vaughan,Woodbridge,1599999,43.848511,-79.56710799999999
#7 - 7611 Pine Valley Dr Vaughan,Woodbridge,550000,43.782932,-79.571617
39 Sugarbush Crt Vaughan,Woodbridge,4298000,43.817440000000005,-79.577606
#8 - 8000 Highway 27 Vaughan,Woodbridge,345000,43.777508000000005,-79.623375
#2A - 9581 Weston Rd Vaughan,Woodbridge,1600,43.834126,-79.557755
#7 - 8280 Highway 27 Vaughan,Vaughan,119900,43.784893,-79.62623599999999
#604 - 7730 KIPLING AVE Vaughan,Woodbridge,365000,43.778225,-79.597527
#901 - 7730 KIPLING AVE Vaughan,Woodbridge,334900,43.778225,-79.597527
319 DAVOS RD Vaughan,Woodbridge,789900,43.833733,-79.570633
90 ARROWOOD CRES Vaughan,Woodbridge,967888,43.826405,-79.620239
19 CANVASBACK DR Vaughan,Woodbridge,588000,43.844418,-79.55159
110 DOLCE CRES Vaughan,Woodbridge,629800,43.842940999999996,-79.559067
244 GRAND VELLORE CRES Vaughan,Woodbridge,2138000,43.830490000000005,-79.579948
27 VELLORE AVE Vaughan,Woodbridge,598990,43.82975,-79.569099
3195 Highway 31 Road Winchester,Winchester Springs,174900,45.037971,-75.297958
505 ST. LAWRENCE STREET Winchester,Winchester,185000,45.092739,-75.35345500000001
13960 LIMERICK ROAD Chesterville,Chesterville,49900,45.093666,-75.16372700000001
1035 Lucky Copper Trail Gooderham,Gooderham,335000,44.906384,-78.379799
1107 Trooper Lake Rd Gooderham,Tory Hill,328000,44.892292,-78.349434
9 Trawley Cres Ajax,Ajax,479900,43.858124,-79.02924300000001
7 Hewison Crt Ajax,Ajax,1100000,43.856609000000006,-79.050774
46 Frazer Rd Ajax,Ajax,499988,43.832558,-79.01655600000001
#905 - 44 Falby Crt Ajax,Ajax,274900,43.840958,-79.016876
110 Ducatel Cres Ajax,Ajax,410000,43.861557,-79.03315699999999
41 Angus Dr Ajax,Ajax,519900,43.855323999999996,-79.019234
60 Medley Lane Ajax,Ajax,399898,43.829765,-79.020279
305 Old Harwood Ave Ajax,Ajax,699900,43.866268,-79.02775600000001
6 Ryder Cres Ajax,Ajax,588888,43.900555,-79.012558
138 Angus Dr Ajax,Ajax,699900,43.856586,-79.014526
#409 - 2 Westney Rd Ajax,Ajax,304900,43.857040000000005,-79.042229
89 Telford St Ajax,Ajax,679999,43.87669,-79.052994
10 Lucas Lane Ajax,Ajax,399900,43.829414,-79.021523
244 Lake Drive Way Ajax,Ajax,599900,43.858402000000005,-78.981392
31 Malthouse Cres Ajax,Ajax,775888,43.880516,-79.00817099999999
10 Down Cres Ajax,Ajax,780000,43.876511,-79.052025
#12 &amp; 1- 109 OLD KINGSTON RD Ajax,Ajax,1033000,43.853836,-79.05990600000001
57 HINSLEY CRES Ajax,Ajax,829000,43.890789,-79.029335
116 GOSS LANE Ajax,Ajax,489900,43.883251,-79.00522600000001
10 BLUNDEN RD Ajax,Ajax,449000,43.883003,-79.004707
82 EXETER RD Ajax,Ajax,399900,43.84655,-79.017372
13 GASKIN ST Ajax,Ajax,599000,43.881648999999996,-79.00296800000001
103 Walt St Brighton,Brighton,550000,44.06612,-77.677231
99 Bayshore Rd Brighton,Brighton,234900,44.002377,-77.68489100000001
6 Timber Ridge Dr Brighton,Brighton,625000,44.075511999999996,-77.699646
22 Lakecrest Ci Brighton,Brighton,32000,44.010281,-77.766144
11 OUTER Drive London,Lambeth,239900,42.905163,-81.287109
1245 Lozanne Cres Timmins,Timmins,310000,48.501408000000005,-81.348648
221 Simone Crt Timmins,Timmins,234900,48.492965999999996,-81.337952
Tattersal Rd Haliburton,,29900,45.06353,-78.47069499999999
Percy Lake Rd Haliburton,Haliburton,289900,45.219440000000006,-78.38730600000001
1070 Johnson Bay Rd Haliburton,Haliburton,388500,45.222396999999994,-78.37635
LOT 9 Hodgson Rd Haliburton,Eagle Lake,349000,45.171112,-78.396858
15 Charlotte Street Port Colborne,Port Colborne,189500,42.885433,-79.250443
1433 FIRELANE 1 . Port Colborne,Port Colborne,1045000,42.872478,-79.20478100000001
235 FARES Street Port Colborne,Port Colborne,89777,42.885021,-79.24445300000001
98 RUSSEL DR Bradford West Gwillimbury,Bradford West Gwillimbury,609900,44.116482,-79.583939
260 Lynden Road Brantford,Brantford,10,43.175552,-80.225693
120 PARIS Road Brantford,Brantford,500000,43.162167,-80.290604
39 Alonzo Street Brantford,Brantford,239900,43.150307,-80.277733
51 Carmichael Crescent Brantford,Brantford,489900,43.178932,-80.28948199999999
30 Duncan Avenue Brantford,Brantford,269900,43.115108,-80.293144
385 BRANTWOOD PARK Road Brantford,Brantford,369900,43.178028000000005,-80.226517
12 Hudson Place Brantford,Brantford,414900,43.178852,-80.269211
213 Langford Church Road Brantford,Brantford,619000,43.147422999999996,-80.108574
420 JOHNSON Road Brant County,Brantford,788800,43.181248,-80.187325
1004 Telecom Rd Kawartha Lakes,Pontypool,649900,44.122452,-78.590401
172 TUDHOPE Street Espanola,Espanola,79900,46.26442,-81.77307900000001
544 Bondi Ave Newmarket,Newmarket,528888,44.043403999999995,-79.45105
72 Denne Blvd Newmarket,Newmarket,599900,44.06073,-79.466011
348 Spruce Grove Cres Newmarket,Newmarket,649000,44.063961,-79.490326
551 Queen St Newmarket,Newmarket,499900,44.057735,-79.454803
234 Bristol Rd Newmarket,Newmarket,954900,44.069183,-79.472466
842 Alfred Crt Newmarket,Stonehaven,1498000,44.032641999999996,-79.440262
231 SURGEONER CRES Newmarket,Newmarket,799900,44.036419,-79.48496999999999
1220 ATKINS DR Newmarket,Newmarket,1036800,44.036026,-79.416321
#307 - 260 DAVIS DRIVE Newmarket,Newmarket,268888,44.056854,-79.468414
1140 ATKINS DR Newmarket,Newmarket,999000,44.035728000000006,-79.420975
765 ELGIN ST Newmarket,Newmarket,649000,44.071812,-79.447983
193 LONDON RD Newmarket,Newmarket,868000,44.064583,-79.47364
#7 - 350 DAVIS DR Newmarket,Newmarket,69000,44.058067,-79.46462199999999
316 LISGAR AVENUE Renfrew,Renfrew,325000,45.471989,-76.695877
239 RAGLAN STREET S Renfrew,Renfrew,325000,45.47142,-76.683083
174 BRUCE STREET Renfrew,Renfrew,319000,45.480556,-76.695389
45 OTTERIDGE AVENUE Renfrew,Renfrew,259900,45.478374,-76.662689
475 MAYHEW STREET W Renfrew,Renfrew,269900,45.47633,-76.666985
55 LOCHIEL STREET Renfrew,Renfrew,164900,45.47464,-76.690247
225 JOHN STREET Eganville,Eganville,178000,45.538853,-77.099754
233 JOHN STREET Eganville,Eganville,199000,45.539032,-77.100151
95 Old Hastings Rd Bancroft,L'Amable,265000,44.995533,-77.78645300000001
17 PENNY Lane Hastings Highlands,Harcourt,379000,45.094177,-77.943512
34 OAK Street Southampton,Southampton,199000,44.508091,-81.365562
34 OAK Street Southampton,Southampton,199000,44.508091,-81.365562
218 LAIRD Lane Southampton,Southampton,232985,44.489487,-81.379829
220 SHORE Road Southampton,Southampton,899000,44.507183000000005,-81.367722
58 1ST Avenue South Chesley,Chesley,144900,44.298836,-81.095673
527 Owen Sound St Shelburne,Shelburne,335000,44.083523,-80.20562
113 CAROLYN ST Shelburne,Shelburne,379900,44.089436,-80.199997
275 IRWIN ST Shelburne,Shelburne,549900,44.088142,-80.196663
401 MAIN ST E Shelburne,Shelburne,225900,44.079322999999995,-80.198746
154 Munger W Harrow,Harrow,144888,42.038143,-82.921356
7016 GIARDINI Essex,Cottam,489900,42.090069,-82.89502
384 COUNTY RD 34 West Kingsville,Kingsville,399000,42.165119,-82.806747
12014 DUCHARME McGregor,McGregor,289000,42.152493,-82.96764399999999
6937 BILBERRY DRIVE Orleans,Orléans,197800,45.481678,-75.52350600000001
932 KAITLYN Fort Frances,Fort Frances,249000,48.618378,-93.37816600000001
159 Farah Ave Temiskaming Shores,New Liskeard,439000,47.507835,-79.677902
24 Wimberly Ave Hamilton,Waterdown,625000,43.331963,-79.912949
33 Stowmarket St Caledon,Caledon,819000,43.756397,-79.831779
20030 Hurontario St Caledon,Caledon,847000,43.892590000000006,-80.039879
39 BONNIEGLEN FARM BLVD Caledon,Caledon,859800,43.762314,-79.824371
11 BIRCHFIELD CRES Caledon,Caledon,489900,43.755066,-79.82650799999999
17344 MOUNTAINVIEW RD Caledon,Caledon,1499000,43.887882,-79.913864
15270 AIRPORT RD Caledon,Caledon,775000,43.855774,-79.847763
3 KEARNY AVE Caledon,Caledon,849000,43.753890999999996,-79.823112
15 Slalom Gate Rd Collingwood,Collingwood,160000,44.498672,-80.281174
100 Ontario St Collingwood,Collingwood,985000,44.499432,-80.213882
93 KATHERINE Street Collingwood,Collingwood,259900,44.490093,-80.208611
9837 BEACHWOOD RD Collingwood,Collingwood,219900,44.490982,-80.173843
141 FINDLAY Drive Collingwood,Collingwood,559000,44.48148,-80.22288499999999
100 Huron Road Point Clark,Ripley,139900,44.056973,-81.745087
31 Foliage Dr Tiny,,445000,44.595306,-80.000946
7 HUNTER COURT Springwater,Elmvale,359000,44.580486,-79.859062
Lot 15 NORCAN LAKE LANE Calabogie,Calabogie,230000,45.299294,-76.72116899999999
Lot 12 NORCAN LAKE LANE Calabogie,Calabogie,119900,45.299294,-76.72116899999999
72 Stone Church Rd Hamilton,Kernighan,299900,43.21249,-79.892258
190 Macassa Ave Hamilton,Macassa,389999,43.224292999999996,-79.841339
115 BIRCH Avenue Hamilton,Gibson,259900,43.256443,-79.840912
178 EAST 45TH Street Hamilton,Hampton Heights,298000,43.224152000000004,-79.835617
8231 TWENTY Road Hamilton,Hamilton,489900,43.188309000000004,-79.886978
1044 Graham Rd Gravenhurst,Severn Bridge,69000,44.782135,-79.353386
1008 Renee Dr Gravenhurst,Severn Bridge,369900,44.774334,-79.354843
715 David St Gravenhurst,Gravenhurst,223000,44.917374,-79.363068
1035 Sunrise Dr Gravenhurst,Torrance,474900,44.842464,-79.176132
1164 Tomingas Rd Gravenhurst,Gravenhurst,445000,44.918652,-79.312225
Sparrow Lake Rt D Kilworthy,Gravenhurst,62000,44.817924,-79.339478
1447 PENESHULA ROAD Arnprior,Arnprior,399900,45.434746000000004,-76.351845
10 ELGIN STREET WEST Arnprior,Arnprior,499000,45.432838000000004,-76.353928
39 STILLWELL LANE Clarington,Newcastle,471999,43.899753999999994,-78.587242
1530 Bruny Ave Pickering,Pickering,599900,43.877033000000004,-79.093414
891 Voyager Ave Pickering,Pickering,879900,43.834206,-79.112534
2317 Southcott Rd Pickering,Pickering,999000,43.863471999999994,-79.078239
609 Strouds Lane Pickering,Pickering,699900,43.827869,-79.125671
#D01109A - 650 Kingston Rd Pickering,Pickering,44900,43.818020000000004,-79.118011
1584 GREENMOUNT ST Pickering,Pickering,799900,43.856617,-79.08854699999999
1402 EVERTON ST Pickering,Pickering,475000,43.845631,-79.08944699999999
195 Manitoba St Bracebridge,Bracebridge,249900,45.044338,-79.316536
96 River Rd Bracebridge,Bracebridge,299000,45.045231,-79.308914
200 Pine St Bracebridge,Bracebridge,204900,45.046203999999996,-79.293999
102 SPENCER Street Bracebridge,Bracebridge,315000,45.038044,-79.320847
#1003 - 7460 BATHURST ST Vaughan,Thornhill,559900,43.805405,-79.449692
16 SASCO WAY Essa,Essa,468900,44.344916999999995,-79.82074
30 BATES CRT Barrie,Barrie,319888,44.366226,-79.659927
0000 5 Sdrd Erin,Erin,889900,43.735188,-80.017014
338 Selene Way Ottawa,Orléans,309900,45.451099,-75.479027
2362 Iris Street Ottawa,Iris,429900,45.354687,-75.771408
#301 - 74 SIDNEY BELSEY ST Toronto,Mount Dennis,374000,43.692608,-79.50843
#Th 40 - 3646 KINGSTON RD Toronto,Scarborough Village,329999,43.749214,-79.20591
#2509 - 16 HARRISON GARDEN BLVD Toronto,Willowdale,319900,43.757698,-79.409042
445 CORBETT Lakeshore,Windsor,449900,42.308907,-82.82418100000001
1353 HALL Windsor,Walkerville,169900,42.308918,-83.011894
19 SAWYER WAY Kanata,Kanata,464900,45.282181,-75.84058399999999
#314 - 35 KINGSBRIDGE GARD CIRC Mississauga,Mississauga,279000,43.604884999999996,-79.651115
#3610 - 208 ENFIELD PL Mississauga,Mississauga,358000,43.592273999999996,-79.63430799999999
#906 - 3025 QUEEN FREDERICA DR Mississauga,Dixie,255000,43.607449,-79.58672299999999
#37 - 3380 SOUTH MILLWAY Mississauga,Erin Mills,479000,43.543667,-79.676468
#K1 - 2055 WINSTON PARK DR Oakville,Oakville,108000,43.511379,-79.666962
#1601 - 360 SQUARE ONE DR Mississauga,Mississauga,229000,43.589405,-79.649323
34 11 GRAND RIVER Boulevard Kitchener,Centreville Chicopee,210000,43.426044,-80.418655
#48 - 7251 COPENHAGEN RD Mississauga,Mississauga,499900,43.59483,-79.77037
2323 MIDDLESMOOR Crescent Burlington,Burlington,489900,43.369896000000004,-79.84063
#1608 - 330 BURNHAMTHORPE RD W Mississauga,Mississauga,389900,43.586211999999996,-79.642967
505 2545 SW Erin Centre Boulevard Mississauga,Erin Mills,314900,43.561596,-79.71209
#1030 - 120 HARRISON GARDEN BLVD Toronto,Willowdale,448800,43.757988,-79.403625
#Th104 - 399 SPRING GARDEN AVE Toronto,Willowdale,609000,43.768574,-79.389618
#Pkg342 - 1050 THE QUEENSWAY WAY Toronto,The Queensway,16000,43.623314,-79.51694499999999
#1007 - 151 VILLAGE GREEN SQ Toronto,Agincourt,394900,43.778614000000005,-79.281258
#3005 - 2212 LAKE SHORE BLVD W Toronto,Mimico,322800,43.622589000000005,-79.482445
#301 - 714 THE WEST MALL S Toronto,Eringate - Centennial - West Deane,289000,43.656895,-79.57040400000001
#312 - 2 FIELDWAY RD Toronto,Islington - City Centre West,299900,43.642925,-79.526726
#1606 - 50 BRIAN HARRISON WAY Toronto,Bendale,269000,43.773582,-79.25891899999999
2004 235 Sherway Gardens Road Toronto,Islington - City Centre West,399900,43.609261,-79.558998
915 ELMSMERE ROAD UNIT#1313 Ottawa,Beacon Hill South - Cardinal Heights,173000,45.444237,-75.602402
637 DOLLY BIRD LANE Mississauga,Meadowvale Village,689000,43.632618,-79.71991700000001
#1909 - 3880 DUKE OF YORK BLVD Mississauga,Mississauga,379900,43.587151,-79.641159
#76 - 3380 SOUTH MILLWAY BLVD Mississauga,Erin Mills,409900,43.543667,-79.676468
#2702 - 4080 LIVING ARTS DR Mississauga,Mississauga,379999,43.587761,-79.645737
#12 - 2700 BATTLEFORD RD Mississauga,Mississauga,490000,43.583824,-79.751175
#204 - 3100 KIRWIN AVE Mississauga,Cooksville,299900,43.583866,-79.616219
#1409 - 10 PARKWAY FOREST DR Toronto,Henry Farm,259900,43.769733,-79.34548199999999
#3602 - 60 BRIAN HARRISON WAY Toronto,Bendale,298000,43.773312,-79.258728
#3118 - 135 VILLAGE GREEN SQ Toronto,Agincourt,329500,43.777565,-79.281006
#212 - 65 CRANBORNE AVE Toronto,Victoria Village,344800,43.723495,-79.30321500000001
#1123 - 18 HARDING BLVD Richmond Hill,Richmond Hill,328000,43.86655,-79.43579100000001
#544 - 9471 YONGE ST Richmond Hill,Richmond Hill,399999,43.858222999999995,-79.433647
204 - 3100 KIRWIN Avenue Mississauga,Cooksville,299900,43.583866,-79.616219
#2004 - 4450 TUCANA CRT Mississauga,Mississauga,319900,43.601624,-79.647301
#602 - 50 ABSOLUTE AVE Mississauga,Mississauga,279000,43.59502,-79.63601700000001
#1408 - 3975 GRAND PARK DR Mississauga,Mississauga,371900,43.581551,-79.64814
#503 - 50 BRIAN HARRISON WAY Toronto,Bendale,259000,43.773582,-79.25891899999999
136 Kamloops Avenue Ottawa,Hunt Club Woods - Quintarra - Revelstoke - Riverside South P,799000,45.353405,-75.694763
660 FRASER AVENUE Ottawa,Carlingwood - McKellar Park - Laurentien View,739900,45.380199,-75.759834
656 CLOVERLEAF Street Peterborough,Peterborough,284900,44.286499,-78.301529
#1 A11 - 7215 GOREWAY DR Mississauga,Malton,339900,43.7174,-79.636772
15 - 4241 SARAZEN Drive Burlington,Burlington,729900,43.395519,-79.812599
#511 - 55 ONEIDA CRES Richmond Hill,Bayview Glen,365180,43.842785,-79.425919
#1205 - 8 THE ESPLANADE AVE Toronto,Downtown,989000,43.64613,-79.375778
#501 - 90 ABSOLUTE AVE Mississauga,Mississauga,248800,43.595539,-79.633842
6000 Allendale Avenue Niagara Falls,Niagara Falls,155000,43.087845,-79.086159
1060 BARTON Street East Hamilton,Crown Point West,599900,43.251663,-79.81746700000001
918 - 700 DYNES Road Burlington,Burlington,224900,43.347988,-79.79023000000001
404 MARTHA Street Burlington,Burlington,1068000,43.327374,-79.79385400000001
1301 BRITANNIA Road Burlington,Burlington,899000,43.406254,-79.92372900000001
81 Mooregate Crescent Kitchener,Victoria Hills,234900,43.440365,-80.523338
#203 - 170 ROEHAMPTON AVE Toronto,Midtown Toronto,328888,43.709068,-79.393547
40 STEEPLECHASE Drive Ancaster,Ancaster,649900,43.223415,-79.954727
LOT 1 SINGLETON AV London,Bostwick,399900,42.934525,-81.271141
E - 809 CHEMONG Road Peterborough,Peterborough,99000,44.317276,-78.33085600000001
1438 BAYSWATER Windsor,Riverside,98500,42.322601,-82.92842900000001
#403 - 655 Beauparc Private Ottawa,Industrial Park,379900,45.423702,-75.627144
429 SOMERSET STREET W UNIT#211 Ottawa,Centretown,272000,45.41465,-75.698471
1053 ELSMERE Windsor,Walkerville,104900,42.312332,-83.021538
9 GREEN FOREST Drive Stoney Creek,Stoney Creek,574900,43.217724,-79.73249799999999
265 POULIN AVENUE UNIT#411 Ottawa,Woodroffe - Lincoln Heights,249900,45.366440000000004,-75.793549
